KT159335.1.1437;Halomonas;Halomonas hamiltonii
KR856345.1.1395;Halomonas;Halomonas stevensii
KR856353.1.1395;Halomonas;Halomonas stevensii
KT199298.1.1513;Staphylococcus;Staphylococcus pettenkoferi
KT021496.1.1233;Kosakonia;Kosakonia cowanii
KT275833.1.1453;Kosakonia;Kosakonia oryzae
KT359370.1.1402;Cronobacter;Cronobacter sakazakii
KT359368.1.1411;Bacillus;Cronobacter muytjensii
KT359367.1.1405;Cronobacter;Cronobacter muytjensii
KT387369.1.1404;Acinetobacter;Acinetobacter venetianus
KT359369.1.1402;Cronobacter;Cronobacter sakazakii
KT427398.1.1458;Cronobacter;Cronobacter sakazakii
KT591699.1.1357;Streptomyces;Streptomyces pratensis
KT619082.1.1375;Cronobacter;Cronobacter sakazakii
KT718766.1.1454;Acinetobacter;Acinetobacter venetianus
CP002475.3410739.3412252;Streptomyces;Streptomyces pratensis ATCC 33331
CP002475.4085105.4086618;Streptomyces;Streptomyces pratensis ATCC 33331
CP002475.5778352.5779865;Streptomyces;Streptomyces pratensis ATCC 33331
KT722990.1.1387;Enterobacter;Lelliottia amnigena
KT720156.1.1428;Staphylococcus;Staphylococcus pettenkoferi
KT722987.1.1406;Lelliottia;Lelliottia amnigena
CP002475.1964777.1966290;Streptomyces;Streptomyces pratensis ATCC 33331
CP002475.6290327.6291840;Streptomyces;Streptomyces pratensis ATCC 33331
KT722991.1.1384;Lelliottia;Lelliottia amnigena
CP002475.4476406.4477924;Streptomyces;Streptomyces pratensis ATCC 33331
KT758347.1.1435;Streptomyces;Streptomyces pratensis
KT765837.1.1440;Klebsiella;Lelliottia amnigena
KT767779.1.1421;Enterobacter;Lelliottia amnigena
KT767882.1.1421;Buttiauxella;Lelliottia amnigena
KT825732.1.1414;Lelliottia;Lelliottia amnigena
KT825731.1.1414;Lelliottia;Lelliottia amnigena
KT825728.1.1414;Lelliottia;Lelliottia amnigena
KT825733.1.1414;Lelliottia;Lelliottia amnigena
KT825729.1.1414;Lelliottia;Lelliottia amnigena
KT861785.1.1513;Mycobacterium;Mycobacterium paraterrae
KT825730.1.1414;Lelliottia;Lelliottia amnigena
KT895837.1.1418;Kosakonia;Kosakonia cowanii
KT895845.1.1356;Kosakonia;Kosakonia cowanii
KT895846.1.1416;Kosakonia;Kosakonia oryzae
KT933253.1.1497;Enterobacter;Cronobacter sakazakii
KT986086.1.1447;Enterobacter;Lelliottia amnigena
KT998862.1.1353;Aeromonas;Aeromonas dhakensis
KU041793.1.1413;Aeromonas;Aeromonas dhakensis
KU041796.1.1397;Aeromonas;Aeromonas dhakensis
KT956231.1.1480;Aeromonas;Aeromonas dhakensis
KT998864.1.1326;Aeromonas;Aeromonas dhakensis
KU041790.1.1415;Aeromonas;Aeromonas dhakensis
KU041789.1.1415;Aeromonas;Aeromonas dhakensis
KU041794.1.1413;Aeromonas;Aeromonas dhakensis
KU041798.1.1397;Aeromonas;Aeromonas dhakensis
KT986079.1.1446;Enterobacter;Lelliottia nimipressuralis
KT986085.1.1447;Enterobacter;Lelliottia amnigena
KT986089.1.1450;Buttiauxella;Lelliottia amnigena
KU041795.1.1419;Aeromonas;Aeromonas dhakensis
KT998863.1.1342;Aeromonas;Aeromonas dhakensis
KU041797.1.1391;Aeromonas;Aeromonas dhakensis
KT998887.1.1300;Kosakonia;Kosakonia cowanii
KU140943.1.1397;Halomonas;Halomonas stevensii
KU041792.1.1399;Aeromonas;Aeromonas dhakensis
KU051403.1.1368;Jeotgalibacillus;'Jeotgalibacillus soli' Chen et al. 2010
KU041791.1.1397;Aeromonas;Aeromonas dhakensis
KU140945.1.1468;Halomonas;Halomonas stevensii
KU147453.1.1328;Cronobacter;Cronobacter sakazakii
KU170081.1.1402;Kosakonia;Kosakonia cowanii
KU188297.1.1409;Aeromonas;Aeromonas dhakensis
KU188299.1.1409;Aeromonas;Aeromonas dhakensis
KU240006.1.1327;Klebsiella;Phytobacter diazotrophicus
KU258202.1.1391;Actinopolyspora;Actinopolyspora righensis
KU236369.1.1443;Deinococcus;Deinococcus soli Cha et al. 2016
KU248777.1.1398;Aeromonas;Aeromonas dhakensis
KU364455.1.1419;Cronobacter;Cronobacter sakazakii
KU364459.1.1423;Cronobacter;Cronobacter sakazakii
KU364463.1.1453;Cronobacter;Cronobacter sakazakii
KU364467.1.1372;Cronobacter;Cronobacter sakazakii
KU364471.1.1449;Cronobacter;Cronobacter sakazakii
KU364485.1.1448;Cronobacter;Cronobacter sakazakii
KU364488.1.1456;Cronobacter;Cronobacter sakazakii
KU364491.1.1445;Cronobacter;Cronobacter sakazakii
KU364494.1.1454;Cronobacter;Cronobacter sakazakii
KU364475.1.1411;Cronobacter;Cronobacter sakazakii
KU364456.1.1412;Cronobacter;Cronobacter sakazakii
KU364460.1.1412;Cronobacter;Cronobacter sakazakii
KU364464.1.1444;Cronobacter;Cronobacter sakazakii
KU364468.1.1373;Cronobacter;Cronobacter sakazakii
KU364476.1.1454;Cronobacter;Cronobacter sakazakii
KU364495.1.1458;Cronobacter;Cronobacter sakazakii
KU364453.1.1422;Cronobacter;Cronobacter sakazakii
KU364457.1.1409;Cronobacter;Cronobacter sakazakii
KU364461.1.1418;Cronobacter;Cronobacter sakazakii
KU364465.1.1450;Cronobacter;Cronobacter sakazakii
KU364469.1.1450;Cronobacter;Cronobacter sakazakii
KU364452.1.1420;Cronobacter;Cronobacter sakazakii
KU364473.1.1459;Cronobacter;Cronobacter sakazakii
KU364480.1.1419;Cronobacter;Cronobacter sakazakii
KU364483.1.1391;Cronobacter;Cronobacter sakazakii
KU364486.1.1437;Cronobacter;Cronobacter sakazakii
KU364489.1.1457;Cronobacter;Cronobacter sakazakii
KU364492.1.1411;Cronobacter;Cronobacter sakazakii
KU364454.1.1415;Cronobacter;Cronobacter sakazakii
KU364458.1.1406;Cronobacter;Cronobacter sakazakii
KU364466.1.1452;Cronobacter;Cronobacter sakazakii
KU364470.1.1442;Cronobacter;Cronobacter sakazakii
KU364478.1.1453;Cronobacter;Cronobacter sakazakii
KU364481.1.1443;Cronobacter;Cronobacter sakazakii
KU364493.1.1395;Cronobacter;Cronobacter sakazakii
KU364472.1.1451;Cronobacter;Cronobacter sakazakii
KU364479.1.1459;Cronobacter;Cronobacter sakazakii
KU364482.1.1412;Cronobacter;Cronobacter sakazakii
KU364462.1.1421;Cronobacter;Cronobacter sakazakii
KU364474.1.1401;Cronobacter;Cronobacter sakazakii
KU364477.1.1447;Cronobacter;Cronobacter sakazakii
KU364484.1.1443;Cronobacter;Cronobacter sakazakii
KU364487.1.1453;Cronobacter;Cronobacter sakazakii
KU364490.1.1456;Cronobacter;Cronobacter sakazakii
KU556163.1.1400;Kosakonia;Kosakonia cowanii
GU433450.1.1356;Bradyrhizobium;Bradyrhizobium arachidis
GU433454.1.1354;Bradyrhizobium;Bradyrhizobium arachidis
KY119380.1.1287;Cronobacter;Cronobacter sakazakii
KY124183.1.1327;Enterobacter;Lelliottia amnigena
KY129950.1.1331;Cronobacter;Cronobacter dublinensis subsp. dublinensis
KY194708.1.1384;Pseudoscardovia;Pseudoscardovia suis
GU727682.1.1448;Cronobacter;Cronobacter sakazakii
KY288668.1.1530;Kluyvera;Phytobacter diazotrophicus
KY288669.1.1529;Kluyvera;Phytobacter diazotrophicus
KY206829.1.1387;Escherichia-Shigella;Cronobacter sakazakii
GU727683.1.1435;Cronobacter;Cronobacter sakazakii
GU727684.1.1435;Cronobacter;Cronobacter sakazakii
KY393332.1.1433;Kosakonia;Kosakonia cowanii
KY393318.1.1454;Kosakonia;Kosakonia cowanii
KY393340.1.1445;Kosakonia;Kosakonia cowanii
GU951430.1.1473;Halorubellus;Halorubellus litoreus
GU951429.1.1473;Halorubellus;Halorubellus salinus
KY393320.1.1453;Kosakonia;Kosakonia cowanii
KY393354.1.1455;Kosakonia;Kosakonia cowanii
HE577802.1.1501;Corynebacterium;Corynebacterium uterequi
KY558737.1.1363;Aeromicrobium;Aeromicrobium massiliense
KY427817.1.1547;Nocardiopsis;Nocardiopsis aegyptia
KY496297.1.1315;Aeromonas;Aeromonas dhakensis
KY775509.1.1434;Streptomyces;Streptomyces pratensis
KY621847.1.1439;Acinetobacter;Acinetobacter venetianus
KY775511.1.1434;Streptomyces;Streptomyces pratensis
KY810689.1.1501;Acinetobacter;Acinetobacter venetianus
KY933469.1.1507;Kosakonia;Kosakonia cowanii
KY971631.1.1402;Cronobacter;Cronobacter sakazakii
KY971635.1.1405;Cronobacter;Cronobacter sakazakii
HE797791.1.1405;Seminibacterium;Seminibacterium arietis
KY971632.1.1408;Cronobacter;Cronobacter sakazakii
KY971633.1.1387;Cronobacter;Cronobacter sakazakii
KY977521.1.1410;Cronobacter;Cronobacter sakazakii
KY977520.1.1415;Cronobacter;Cronobacter sakazakii
KY848817.1.1356;Kosakonia;Kosakonia oryzae
L10079.1.1414;Helicobacter;Helicobacter heilmannii type 1
L10080.1.1422;Helicobacter;Helicobacter heilmannii type 1
HE815467.1.1462;Pseudomonas;Pseudomonas asturiensis
HE860711.1.1444;Tropicibacter;Tropicibacter mediterraneus M15O_3
KY971630.1.1402;Cronobacter;Cronobacter sakazakii
HE860710.1.1419;Tropicibacter;Tropicibacter mediterraneus M17
KY977523.1.1412;Cronobacter;Cronobacter sakazakii
HE962517.1.1439;Tropicibacter;Tropicibacter mediterraneus 2OM6
KY977522.1.1424;Cronobacter;Cronobacter sakazakii
HE860712.1.1443;Tropicibacter;Tropicibacter mediterraneus M49
KY982898.1.1419;Cronobacter;Cronobacter sakazakii
KY971634.1.1392;Cronobacter;Cronobacter sakazakii
LC040934.1.1470;Kosakonia;Kosakonia cowanii
HE815468.1.1437;Pseudomonas;Pseudomonas asturiensis
HE860713.1.1399;Tropicibacter;Tropicibacter litoreus R37
LC040935.1.1470;Kosakonia;Kosakonia cowanii
LC057711.1.1497;Acinetobacter;Acinetobacter venetianus
HE995762.1.1371;Flavobacterium;Flavobacterium aquaticum
HE984298.998507.1000866;Helicobacter;Helicobacter heilmannii ASB1.4
LC065388.1.1421;Pseudonocardia;Pseudonocardia nantongensis
LC076288.1.1288;Ensifer;Ensifer sesbaniae
LC057712.1.1433;Acinetobacter;Acinetobacter venetianus
HF569043.1.1530;Kosakonia;Kosakonia radicincitans
CP003312.995061.996602;Cronobacter;Cronobacter sakazakii ES15
CP003312.3954847.3956388;Cronobacter;Cronobacter sakazakii ES15
CP003312.16115.17656;Cronobacter;Cronobacter sakazakii ES15
CP003312.3914638.3916179;Cronobacter;Cronobacter sakazakii ES15
CP003312.3372730.3374271;Cronobacter;Cronobacter sakazakii ES15
CP003312.387888.389429;Cronobacter;Cronobacter sakazakii ES15
CP003312.4049195.4050736;Cronobacter;Cronobacter sakazakii ES15
AB727963.1.1422;Sphingopyxis;Sphingopyxis granuli
AB685265.1.1443;Methylophilus;Methylophilus quaylei
AB742039.1.1426;Spongiimonas;Spongiimonas flava
AB771433.1.1473;Halorubellus;Halorubellus litoreus
AB771437.1.1471;Salinarchaeum;Salinarchaeum laminariae
AB771434.1.1474;Halorubellus;Halorubellus salinus
AB773290.1.1504;Lelliottia;Lelliottia amnigena
AB778508.1.1322;Helicobacter;Helicobacter heilmannii
AB859738.1.1501;Acinetobacter;Acinetobacter venetianus
AB971869.1.1245;Acinetobacter;Acinetobacter venetianus
HQ642852.1.1328;Salinispora;Salinispora pacifica
HQ642853.1.1328;Salinispora;Salinispora pacifica
HQ642900.1.1328;Salinispora;Salinispora pacifica
HQ642898.1.1328;Salinispora;Salinispora pacifica
HQ642899.1.1327;Salinispora;Salinispora pacifica
HQ659713.1.1496;Cronobacter;Cronobacter sakazakii
HQ642851.1.1328;Salinispora;Salinispora pacifica
HQ659712.1.1489;Cronobacter;Cronobacter sakazakii
HQ700329.1.1376;Kosakonia;Kosakonia radicincitans
HQ706110.1.1504;Kosakonia;Kosakonia oryzae
HQ842702.1.1205;Pseudoscardovia;Pseudoscardovia suis
HQ844262.1.1487;Cronobacter;Cronobacter muytjensii
AF058768.1.1406;Helicobacter;Helicobacter heilmannii
HQ873948.1.1386;Salinispora;Salinispora pacifica
HQ873949.1.1382;Salinispora;Salinispora pacifica
HQ880293.1.1451;Cronobacter;Cronobacter sakazakii
HQ880296.1.1441;Cronobacter;Cronobacter sakazakii
HQ880299.1.1445;Cronobacter;Cronobacter sakazakii
HQ880309.1.1427;Cronobacter;Cronobacter sakazakii
HQ880322.1.1442;Cronobacter;Cronobacter sakazakii
HQ880324.1.1438;Cronobacter;Cronobacter sakazakii
HQ880335.1.1443;Cronobacter;Cronobacter sakazakii
HQ880338.1.1437;Cronobacter;Cronobacter sakazakii
HQ880341.1.1443;Cronobacter;Cronobacter sakazakii
HQ880353.1.1442;Cronobacter;Cronobacter sakazakii
HQ880287.1.1427;Cronobacter;Cronobacter sakazakii
HQ880355.1.1414;Cronobacter;Cronobacter sakazakii
HQ880290.1.1413;Cronobacter;Cronobacter sakazakii
HQ880302.1.1461;Cronobacter;Cronobacter sakazakii
HQ880363.1.1445;Cronobacter;Cronobacter sakazakii
HQ880313.1.1460;Cronobacter;Cronobacter sakazakii
HQ880372.1.1415;Cronobacter;Cronobacter sakazakii
HQ880315.1.1442;Cronobacter;Cronobacter sakazakii
HQ880317.1.1463;Cronobacter;Cronobacter sakazakii
HQ880377.1.1444;Cronobacter;Cronobacter sakazakii
HQ880326.1.1443;Cronobacter;Cronobacter sakazakii
HQ880328.1.1441;Cronobacter;Cronobacter sakazakii
HQ880344.1.1424;Cronobacter;Cronobacter sakazakii
HQ880346.1.1426;Cronobacter;Cronobacter sakazakii
HQ880351.1.1463;Cronobacter;Cronobacter sakazakii
HQ880367.1.1354;Cronobacter;Cronobacter sakazakii
HQ880369.1.1446;Cronobacter;Cronobacter sakazakii
HQ880379.1.1424;Cronobacter;Cronobacter sakazakii
HQ880383.1.1445;Cronobacter;Cronobacter sakazakii
HQ880387.1.1428;Cronobacter;Cronobacter sakazakii
HQ880398.1.1463;Cronobacter;Cronobacter sakazakii
HQ880405.1.1462;Cronobacter;Cronobacter sakazakii
HQ880416.1.1379;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880294.1.1450;Cronobacter;Cronobacter sakazakii
HQ880307.1.1464;Cronobacter;Cronobacter sakazakii
HQ880310.1.1466;Cronobacter;Cronobacter sakazakii
HQ880329.1.1462;Cronobacter;Cronobacter sakazakii
HQ880390.1.1463;Cronobacter;Cronobacter sakazakii
HQ880394.1.1441;Cronobacter;Cronobacter sakazakii
HQ880342.1.1406;Cronobacter;Cronobacter sakazakii
HQ880402.1.1462;Cronobacter;Cronobacter sakazakii
HQ880410.1.1445;Cronobacter;Cronobacter turicensis
HQ880413.1.1441;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880366.1.1465;Cronobacter;Cronobacter sakazakii
HQ880289.1.1422;Cronobacter;Cronobacter sakazakii
HQ880301.1.1464;Cronobacter;Cronobacter sakazakii
HQ880304.1.1373;Cronobacter;Cronobacter sakazakii
HQ880314.1.1460;Cronobacter;Cronobacter sakazakii
HQ880373.1.1415;Cronobacter;Cronobacter sakazakii
HQ880319.1.1459;Cronobacter;Cronobacter sakazakii
HQ880323.1.1462;Cronobacter;Cronobacter sakazakii
HQ880381.1.1463;Cronobacter;Cronobacter sakazakii
HQ880325.1.1466;Cronobacter;Cronobacter sakazakii
HQ880392.1.1461;Cronobacter;Cronobacter sakazakii
HQ880396.1.1461;Cronobacter;Cronobacter sakazakii
HQ880403.1.1463;Cronobacter;Cronobacter sakazakii
HQ880406.1.1446;Cronobacter;Cronobacter turicensis
HQ880345.1.1333;Cronobacter;Cronobacter sakazakii
HQ880350.1.1464;Cronobacter;Cronobacter sakazakii
HQ880354.1.1443;Cronobacter;Cronobacter sakazakii
HQ880364.1.1441;Cronobacter;Cronobacter sakazakii
HQ880368.1.1468;Cronobacter;Cronobacter sakazakii
HQ880378.1.1434;Cronobacter;Cronobacter sakazakii
HQ880385.1.1428;Cronobacter;Cronobacter sakazakii
HQ880400.1.1463;Cronobacter;Cronobacter sakazakii
HQ880409.1.1443;Cronobacter;Cronobacter turicensis
HQ880412.1.1461;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880418.1.1444;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880291.1.1440;Cronobacter;Cronobacter sakazakii
HQ880297.1.1438;Cronobacter;Cronobacter sakazakii
HQ880303.1.1441;Cronobacter;Cronobacter sakazakii
HQ880316.1.1462;Cronobacter;Cronobacter sakazakii
HQ880318.1.1445;Cronobacter;Cronobacter sakazakii
HQ880336.1.1427;Cronobacter;Cronobacter sakazakii
HQ880339.1.1431;Cronobacter;Cronobacter sakazakii
HQ880356.1.1386;Cronobacter;Cronobacter sakazakii
HQ880358.1.1465;Cronobacter;Cronobacter sakazakii
HQ880360.1.1441;Cronobacter;Cronobacter sakazakii
HQ880362.1.1460;Cronobacter;Cronobacter sakazakii
HQ880380.1.1381;Cronobacter;Cronobacter sakazakii
HQ880384.1.1443;Cronobacter;Cronobacter sakazakii
HQ880388.1.1444;Cronobacter;Cronobacter sakazakii
HQ880399.1.1406;Cronobacter;Cronobacter sakazakii
HQ880411.1.1461;Cronobacter;Cronobacter turicensis
HQ880414.1.1447;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ888848.1.1429;Enterobacter;Enterobacter siamensis
HQ873947.1.1373;Salinispora;Salinispora pacifica
HQ880288.1.1425;Cronobacter;Cronobacter sakazakii
HQ880300.1.1442;Cronobacter;Cronobacter sakazakii
HQ880306.1.1463;Cronobacter;Cronobacter sakazakii
HQ880312.1.1443;Cronobacter;Cronobacter sakazakii
HQ880320.1.1439;Cronobacter;Cronobacter sakazakii
HQ880331.1.1463;Cronobacter;Cronobacter sakazakii
HQ880333.1.1441;Cronobacter;Cronobacter sakazakii
HQ880347.1.1461;Cronobacter;Cronobacter sakazakii
HQ880349.1.1448;Cronobacter;Cronobacter sakazakii
HQ880370.1.1426;Cronobacter;Cronobacter sakazakii
HQ880375.1.1462;Cronobacter;Cronobacter sakazakii
HQ880391.1.1461;Cronobacter;Cronobacter sakazakii
HQ880395.1.1463;Cronobacter;Cronobacter sakazakii
HQ880408.1.1460;Cronobacter;Cronobacter turicensis
HQ880417.1.1371;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880292.1.1440;Cronobacter;Cronobacter sakazakii
HQ880298.1.1441;Cronobacter;Cronobacter sakazakii
HQ880308.1.1461;Cronobacter;Cronobacter sakazakii
HQ880321.1.1443;Cronobacter;Cronobacter sakazakii
HQ842701.1.1360;Pseudoscardovia;Pseudoscardovia suis
HQ880327.1.1459;Cronobacter;Cronobacter sakazakii
HQ918196.1.1367;Actinopolyspora;Actinopolyspora righensis
HQ880332.1.1467;Cronobacter;Cronobacter sakazakii
HQ880334.1.1444;Cronobacter;Cronobacter sakazakii
HQ880337.1.1365;Cronobacter;Cronobacter sakazakii
HQ880340.1.1425;Cronobacter;Cronobacter sakazakii
HQ880343.1.1461;Cronobacter;Cronobacter sakazakii
HQ880348.1.1396;Cronobacter;Cronobacter sakazakii
HQ880352.1.1463;Cronobacter;Cronobacter sakazakii
HQ880376.1.1441;Cronobacter;Cronobacter sakazakii
HQ880389.1.1463;Cronobacter;Cronobacter sakazakii
HQ880393.1.1460;Cronobacter;Cronobacter sakazakii
HQ880397.1.1442;Cronobacter;Cronobacter sakazakii
HQ880401.1.1352;Cronobacter;Cronobacter sakazakii
HQ880415.1.1372;Cronobacter;Cronobacter dublinensis subsp. dublinensis
HQ880421.1.1443;Cronobacter;Cronobacter muytjensii
HQ880295.1.1415;Cronobacter;Cronobacter sakazakii
HQ880305.1.1445;Cronobacter;Cronobacter sakazakii
HQ880311.1.1441;Cronobacter;Cronobacter sakazakii
HQ880330.1.1442;Cronobacter;Cronobacter sakazakii
HQ880357.1.1442;Cronobacter;Cronobacter sakazakii
HQ880359.1.1458;Cronobacter;Cronobacter sakazakii
HQ880361.1.1442;Cronobacter;Cronobacter sakazakii
HQ880365.1.1465;Cronobacter;Cronobacter sakazakii
HQ880371.1.1447;Cronobacter;Cronobacter sakazakii
HQ880374.1.1446;Cronobacter;Cronobacter sakazakii
HQ880382.1.1443;Cronobacter;Cronobacter sakazakii
HQ880386.1.1425;Cronobacter;Cronobacter sakazakii
HQ880404.1.1443;Cronobacter;Cronobacter sakazakii
HQ880407.1.1445;Cronobacter;Cronobacter turicensis
JF313412.1.1418;Aeromonas;Aeromonas dhakensis
HQ995500.1.1353;Cronobacter;Cronobacter dublinensis subsp. dublinensis
JF330136.1.1503;Cronobacter;Cronobacter sakazakii
JF330138.1.1503;Cronobacter;Cronobacter sakazakii
JF330128.1.1503;Cronobacter;Cronobacter sakazakii
JF330135.1.1503;Cronobacter;Cronobacter sakazakii
JF330139.1.1504;Cronobacter;Cronobacter sakazakii
JF330134.1.1503;Cronobacter;Cronobacter sakazakii
JF330127.1.1503;Cronobacter;Cronobacter sakazakii
JF330129.1.1503;Cronobacter;Cronobacter sakazakii
JF330133.1.1505;Cronobacter;Cronobacter sakazakii
JF330153.1.1503;Cronobacter;Cronobacter sakazakii
JF343126.1.1348;Acinetobacter;Acinetobacter venetianus
JF343145.1.1431;Acinetobacter;Acinetobacter venetianus
JF343144.1.1400;Acinetobacter;Acinetobacter venetianus
JF343142.1.1408;Acinetobacter;Acinetobacter venetianus
JF330131.1.1503;Cronobacter;Cronobacter sakazakii
JF330132.1.1503;Cronobacter;Cronobacter sakazakii
JF330137.1.1483;Cronobacter;Cronobacter sakazakii
JF412658.1.1434;Anaerostipes;Anaerostipes hadrus
AF320093.1.1350;Halomicronema TFEP1;Halomicronema excentricum str. TFEP1
JF330130.1.1503;Cronobacter;Cronobacter sakazakii
AF322002.1.1547;Staphylococcus;Staphylococcus pettenkoferi
JF513182.1.1537;Kosakonia;Kosakonia oryzae
JF513178.1.1536;Kosakonia;Kosakonia oryzae
JF513179.1.1495;Kosakonia;Kosakonia oryzae
JF513180.1.1538;Kosakonia;Kosakonia oryzae
JF513177.1.1493;Kosakonia;Kosakonia oryzae
JF513181.1.1532;Kosakonia;Kosakonia oryzae
JF519691.1.1342;Neoscardovia;Neoscardovia arbecensis
JF519693.1.1339;Neoscardovia;Neoscardovia arbecensis
JF690871.1.1450;Escherichia-Shigella;Cronobacter sakazakii
JF690876.1.1449;Escherichia-Shigella;Cronobacter sakazakii
JF690885.1.1451;Escherichia-Shigella;Cronobacter sakazakii
JF690895.1.1451;Escherichia-Shigella;Cronobacter sakazakii
JF690890.1.1451;Escherichia-Shigella;Cronobacter sakazakii
JF690869.1.1451;Escherichia-Shigella;Cronobacter sakazakii
JF690877.1.1452;Escherichia-Shigella;Cronobacter sakazakii
JF690870.1.1452;Escherichia-Shigella;Cronobacter sakazakii
JF690878.1.1443;Escherichia-Shigella;Cronobacter sakazakii
JF690880.1.1447;Escherichia-Shigella;Cronobacter sakazakii
JF690882.1.1446;Escherichia-Shigella;Cronobacter sakazakii
AF433166.1.1474;Sedimentibacter;Sedimentibacter hongkongensis
JF738074.1.1432;Enterobacter;Pluralibacter gergoviae
AF506769.1.1422;Helicobacter;Helicobacter heilmannii
AF506775.1.1465;Helicobacter;Helicobacter heilmannii
AF506789.1.1413;Helicobacter;Helicobacter heilmannii
AF506777.1.1426;Helicobacter;Helicobacter heilmannii
AF506780.1.1464;Helicobacter;Helicobacter heilmannii
AF506788.1.1413;Helicobacter;Helicobacter heilmannii
AF506781.1.1464;Helicobacter;Helicobacter heilmannii
AF506783.1.1464;Helicobacter;Helicobacter heilmannii
AF506785.1.1420;Helicobacter;Helicobacter heilmannii
AF506787.1.1400;Helicobacter;Helicobacter heilmannii
AF506770.1.1465;Helicobacter;Helicobacter heilmannii
AF506773.1.1464;Helicobacter;Helicobacter heilmannii
AF506782.1.1412;Helicobacter;Helicobacter heilmannii
AF506784.1.1464;Helicobacter;Helicobacter heilmannii
AF506786.1.1464;Helicobacter;Helicobacter heilmannii
AF506791.1.1453;Helicobacter;Helicobacter heilmannii
AF506772.1.1464;Helicobacter;Helicobacter heilmannii
AF506779.1.1465;Helicobacter;Helicobacter heilmannii
AF506793.1.1464;Helicobacter;Helicobacter heilmannii
AF506790.1.1448;Helicobacter;Helicobacter heilmannii
AF506792.1.1419;Helicobacter;Helicobacter heilmannii
AF506794.1.1466;Helicobacter;Helicobacter heilmannii
JF775500.1.1473;Aeromonas;Aeromonas dhakensis
AF506771.1.1464;Helicobacter;Helicobacter heilmannii
AF506778.1.1465;Helicobacter;Helicobacter heilmannii
CP004091.3044840.3046389;Cronobacter;Cronobacter sakazakii SP291
CP004091.24907.26450;Cronobacter;Cronobacter sakazakii SP291
CP004091.3992537.3994080;Cronobacter;Cronobacter sakazakii SP291
CP004091.3747092.3748635;Cronobacter;Cronobacter sakazakii SP291
JF824799.1.1423;Alistipes;Alistipes timonensis JC136
JF824798.1.1468;Aeromicrobium;Aeromicrobium massiliense JC14
JF820844.1.1441;Winogradskyella;Winogradskyella jejuensis
JF824801.1.1462;Clostridium sensu stricto 11;Clostridium senegalense JC122
CP004091.3612773.3614321;Cronobacter;Cronobacter sakazakii SP291
AB004746.1.1449;Cronobacter;Cronobacter sakazakii
AB004749.1.1449;Lelliottia;Lelliottia amnigena
CP004091.682777.684325;Cronobacter;Cronobacter sakazakii SP291
AB004748.1.1450;Pluralibacter;Pluralibacter gergoviae
JF824808.1.1434;Paenibacillus;Paenibacillus senegalensis JC66
JF834143.1.1388;Ensifer;Ensifer sesbaniae
JF806521.1.1453;Pigmentiphaga;Pigmentiphaga soli
CP004091.3652993.3654536;Cronobacter;Cronobacter sakazakii SP291
JF920491.1.1374;Aeromonas;Aeromonas dhakensis
JF920490.1.1374;Aeromonas;Aeromonas dhakensis
JF920489.1.1374;Aeromonas;Aeromonas dhakensis
JF920488.1.1374;Aeromonas;Aeromonas dhakensis
AB071701.1.1403;Methanosaeta;Methanosaeta thermophila PT
AB047513.1.1472;Actinoplanes;Actinoplanes teichomyceticus
JN040280.1.1495;Salegentibacter;Salegentibacter echinorum
JN053272.1.1451;Escherichia-Shigella;Cronobacter sakazakii
JN196132.1.1253;Pedobacter;Pedobacter kyungheensis
JN195785.1.1361;Jeotgalibacillus;'Jeotgalibacillus soli' Chen et al. 2010
AB245363.1.1494;Lysobacter;Lysobacter ginsengisoli
AB245347.1.1436;Sphingomonas;Sphingomonas ginsengisoli An et al. 2013
AB248875.1.1421;Microbacterium;Microbacterium pygmaeum
AB252066.1.1473;Helicobacter;Helicobacter heilmannii
AB267724.1.1468;Chitinophaga;'Chitinophaga terrae' An et al. 2007
AB278570.1.1478;Chitinophaga;Chitinophaga terrae Kim and Jung 2007
AB376671.1.1394;Photobacterium;Photobacterium lipolyticum
AB462257.1.1445;Helicobacter;Helicobacter heilmannii
AB498749.1.1449;Helicobacter;Helicobacter heilmannii
AB536747.1.1470;Methylothermus;Methylothermus subterraneus
AB546256.1.1391;Methanococcus;Methanococcus aeolicus
AB561884.1.1461;Acidipila;Acidipila rosea
AB594201.1.1422;Roseomonas;Roseomonas musae
AB602437.1.1457;Tunicatimonas;Tunicatimonas pelagia
AB626126.1.1464;Cronobacter;Cronobacter sakazakii
AB675658.1.1478;Portibacter;Portibacter lacus
AB682271.1.1467;Cronobacter;Cronobacter sakazakii
AB681772.1.1467;Cronobacter;Cronobacter sakazakii
AB682278.1.1467;Pluralibacter;Pluralibacter gergoviae
AB682273.1.1402;Lelliottia;Lelliottia amnigena
AB681243.1.1414;Sphingopyxis;Sphingopyxis granuli
HM016850.1.1533;Paraliobacillus;Alkalilactibacillus ikkensis
HM013845.1.1400;Kosakonia;Kosakonia radicincitans
HM016849.1.1533;Paraliobacillus;Alkalilactibacillus ikkensis
